val/bongard_hoi/accuracy,train/bongard_hoi/accuracy_epoch,loss/best_ckpt,wandb_urls,experiment_nm,test_nm,based_on/slurm_id,max_epoch,finetuned_from_slurm_id,finetuned_from_wandb_id,lr,img_size,batch_size,model/auxiliary_loss_ratio,model/class,relation-model/class,val/loss,slurm_ids,val/bongard_hoi/mse_loss,train/bongard_hoi/mse_loss_epoch,train/vasr/accuracy_epoch,val/vasr/accuracy,val/vasr/mse_loss,train/vasr/mse_loss_epoch,test/bongard_hoi_seen-seen/accuracy,test/bongard_hoi_unseen-seen/accuracy,test/bongard_hoi_unseen-unseen/accuracy,test/bongard_hoi_seen-unseen/accuracy,test/vasr/accuracy,test/vasr/mse_loss,train/bongard_logo/accuracy_epoch,val/bongard_logo/accuracy,val/vaec/accuracy,train/vaec/accuracy_epoch,test/bongard_logo_test_ff/accuracy,test/bongard_logo_test_hd_novel/accuracy,test/bongard_logo_test_bd/accuracy,test/bongard_logo_test_hd_comb/accuracy,test/vaec_test2/accuracy,test/vaec_test1/accuracy,test/vaec_test4/accuracy,test/vaec_test3/accuracy,test/vaec/accuracy,test/vaec_test5/accuracy,test/bongard_logo_test_hd_novel/mse_loss,test/bongard_logo_test_ff/mse_loss,test/bongard_logo_test_bd/mse_loss,val/bongard_logo/mse_loss,train/bongard_logo/mse_loss_epoch,test/bongard_logo_test_hd_comb/mse_loss,val/vaec/mse_loss,test/vaec_test3/mse_loss,train/vaec/mse_loss_epoch,test/vaec_test1/mse_loss,test/vaec_test5/mse_loss,test/vaec_test4/mse_loss,test/vaec_test2/mse_loss,test/bongard_hoi_unseen-unseen_vit/accuracy,test/bongard_hoi_seen-seen_vit/accuracy,test/bongard_hoi_unseen-seen_vit/accuracy,train/bongard_hoi_vit/accuracy_epoch,val/bongard_hoi_vit/accuracy,test/bongard_hoi_seen-unseen_vit/accuracy,test/bongard_logo_test_bd_vit/accuracy,test/bongard_logo_test_ff_vit/accuracy,train/bongard_logo_vit/accuracy_epoch,val/bongard_logo_vit/accuracy,train/vasr_vit/accuracy_epoch,test/vasr_vit/accuracy,val/vasr_vit/accuracy,train/vaec_vit/accuracy_epoch,test/vaec_test5_vit/accuracy,test/vaec_test1_vit/accuracy,test/vaec_test2_vit/accuracy,test/vaec_test3_vit/accuracy,test/vaec_test4_vit/accuracy,val/vaec_vit/accuracy,test/bongard_logo_test_hd_comb_vit_2/accuracy,test/bongard_logo_test_hd_novel_vit_2/accuracy,test/bongard_logo_test_ff_vit_2/accuracy,test/bongard_logo_test_bd_vit_2/accuracy,test/bongard_hoi_unseen-seen_vit_2/accuracy,test/bongard_hoi_seen-unseen_vit_2/accuracy,test/vaec_test3_vit_2/accuracy,test/vaec_test4_vit_2/accuracy,test/vaec_test5_vit_2/accuracy,test/vaec_test1_vit_2/accuracy,test/vaec_test2_vit_2/accuracy,test/bongard_logo_test_hd_novel_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_ff_vit_2/accuracy_bongard_hoi,test/bongard_hoi_unseen-seen_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_bd_vit_2/accuracy_bongard_hoi,test/bongard_hoi_unseen-unseen_vit_2/accuracy_bongard_hoi,test/bongard_hoi_seen-unseen_vit_2/accuracy_bongard_hoi,test/bongard_hoi_seen-seen_vit_2/accuracy_bongard_hoi,test/bongard_logo_test_hd_comb_vit_2/accuracy_bongard_hoi,train/bongard_hoi_vit/accuracy_bongard_hoi_epoch,val/bongard_hoi_vit/accuracy_bongard_hoi,val/vasr_vit/accuracy_vasr,train/vasr_vit/accuracy_vasr_epoch,train/vasr_captions/accuracy_epoch,val/vasr_captions/accuracy,test/vasr_captions/accuracy,test/vasr_vit/accuracy_vasr,test/bongard_hoi_seen-seen_vit_2/accuracy,val/bongard_hoi_captions/accuracy,test/bongard_hoi_unseen-unseen_captions/accuracy,train/bongard_hoi_captions/accuracy_epoch,test/bongard_hoi_seen-unseen_captions/accuracy,test/bongard_hoi_unseen-seen_captions/accuracy,test/bongard_hoi_seen-seen_captions/accuracy,test/bongard_hoi_unseen-unseen_vit/accuracy_bongard_hoi,train/bongard_logo_vit/accuracy_bongard_logo_epoch,test/bongard_logo_test_bd_vit_2/accuracy_bongard_logo,val/bongard_logo_vit/accuracy_bongard_logo,test/bongard_logo_test_hd_novel_vit_2/accuracy_bongard_logo,test/bongard_logo_test_ff_vit_2/accuracy_bongard_logo,test/bongard_logo_test_hd_comb_vit_2/accuracy_bongard_logo,test/vaec_test2_vit_2/accuracy_vaec,test/vaec_test1_vit_2/accuracy_vaec,test/vaec_test5_vit_2/accuracy_vaec,test/vaec_test4_vit_2/accuracy_vaec,val/vaec_vit/accuracy_vaec,test/vaec_test3_vit_2/accuracy_vaec,train/vaec_vit/accuracy_vaec_epoch,test/svrt_vit_2/accuracy_svrt,val/svrt_vit_2/accuracy_svrt,train/svrt_vit_2/accuracy_svrt_epoch,train/iraven_vit_2/accuracy_iraven_epoch,val/iraven_vit_2/accuracy_iraven,test/iraven_vit_2/accuracy_iraven,test/bongard_logo_test_hd_novel_vit_2/accuracy_vasr,test/bongard_logo_test_bd_vit_2/accuracy_vasr,test/bongard_logo_test_ff_vit_2/accuracy_vasr,test/bongard_logo_test_hd_comb_vit_2/accuracy_vasr,test/bongard_logo_test_hd_novel_vit_2/accuracy_vaec,test/bongard_logo_test_bd_vit_2/accuracy_vaec,test/bongard_logo_test_hd_comb_vit_2/accuracy_vaec,test/bongard_logo_test_ff_vit_2/accuracy_vaec,test/vaec_test2_vit_2/accuracy_vasr,test/vaec_test3_vit_2/accuracy_vasr,test/vaec_test4_vit_2/accuracy_vasr,test/vaec_test5_vit_2/accuracy_vasr,test/vaec_test1_vit_2/accuracy_vasr,test/bongard_hoi_seen-unseen_vit_2/accuracy_bongard_logo,test/bongard_hoi_unseen-seen_vit_2/accuracy_bongard_logo,test/bongard_hoi_unseen-unseen_vit_2/accuracy_bongard_logo,test/bongard_hoi_seen-seen_vit_2/accuracy_bongard_logo,test/vasr_vit/accuracy_vaec
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/912333/epoch=1-step=96336.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/w8tc1jhl,bongard_hoi_vasr_scoring_trans_v2,transformer_hoi_vasr_combined,,16,,,0.0001,256,8,0.0,model.models.scoring_model_feature_transformer_v2.ScoringModelFeatureTransformer,,0.9259668588638306,912333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5418676137924194,,,0.7010027170181274,0.5395442247390747,,0.904392659664154,0.7289829254150391,0.3265945613384247,0.699725329875946,,,,0.3271874487400055,,,,,,,,0.4584367275238037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/912335/epoch=0-step=48168.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/ncqnniup,bongard_hoi_vasr_scoring_trans_v2,small_transformer_hoi_vasr_combined,,12,,,0.0001,256,8,0.0,model.models.scoring_model_feature_transformer_v2.ScoringModelFeatureTransformer,,0.9300931692123413,912335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527181088924408,,,0.7237921357154846,0.5239052772521973,,0.906882107257843,0.7210464477539062,0.2785435914993286,0.6376155018806458,,,,0.2566226124763489,,,,,,,,0.5297766923904419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914969/epoch=1-step=2882.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/oqxw26p1,bongard_hoi_combined_v4_agg,baseline,,101,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.47666460275650024,914969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7516440153121948,,,0.8426010608673096,0.7747989296913147,,0.9791241884231567,0.8324515223503113,,,,,,,,,,,,,,0.8052108883857727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916399/epoch=131-step=76824.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/fa20h26t,bongard_logo_combined_v4_agg,baseline,,231,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5161319971084595,916399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163441061973572,0.8333333134651184,0.7977777719497681,0.7437499761581421,0.675000011920929,0.6650000214576721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914986/epoch=17-step=433512.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/sozhma54,vasr_combined_v4,baseline,,81,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.1808289289474487,914986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5618844628334045,0.9318232536315918,,,,0.5631442070007324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914987/epoch=16-step=20230.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/8vm3p92u,vaec_combined_v4,baseline,,116,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.0801665782928467,914987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6256420612335205,0.6521406769752502,0.5884765386581421,0.5648964643478394,0.6526892185211182,0.6095616221427917,0.9788981676101685,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916187/epoch=24-step=15625.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/k20py138,svrt_combined_v4,baseline,,124,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.3428354859352112,916187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9574999809265137,0.9704999923706055,0.9801999926567078,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916188/epoch=483-step=181500.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/nai652j1,iraven_combined_v4,baseline,,499,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.5773488283157349,916188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8577792048454285,0.6502841114997864,0.6508215069770813,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916440/epoch=19-step=28820.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/d1tbrq49,bongard_hoi_combined_v2,symmetric_only_parameter_search,,119,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.4818270802497864,916440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7463831901550293,,,0.8517168164253235,0.7544682621955872,,0.920793354511261,0.83039391040802,,,,,,,,,,,,,,0.8188585638999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916441/epoch=57-step=33756.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/9vd566r7,bongard_logo_combined_v2,symmetric_only_parameter_search,,157,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5576575994491577,916441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9030107259750366,0.7875000238418579,0.7511110901832581,0.6499999761581421,0.6683333516120911,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916442/epoch=85-step=2071224.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/xhveipdr,vasr_combined_v2,symmetric_only_parameter_search,,86,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.2442611455917358,916442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4855302572250366,0.617387056350708,,,,0.4844568371772766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916443/epoch=37-step=45220.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/3i1i3uxt,vaec_combined_v2,symmetric_only_parameter_search,,137,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.0933780670166016,916443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6687880158424377,0.6383897066116333,0.6612808108329773,0.6118653416633606,0.6399531364440918,0.6783298850059509,0.8071985840797424,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916444/epoch=2-step=4323.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/dvt368lc,bongard_hoi_combined_v2,asymmetric_only_parameter_search,,102,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5215194821357727,916444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6707584261894226,,,0.8040109276771545,0.7289990782737732,,0.997395932674408,0.7813051342964172,,,,,,,,,,,,,,0.6588089466094971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916445/epoch=16-step=9894.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/walib3re,bongard_logo_combined_v2,asymmetric_only_parameter_search,,116,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5273133516311646,916445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9767742156982422,0.8416666388511658,0.7788888812065125,0.753125011920929,0.6583333611488342,0.6775000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916446/epoch=40-step=987444.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/307xw4io,vasr_combined_v2,asymmetric_only_parameter_search,,80,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.2073345184326172,916446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5288219451904297,0.9961657524108887,,,,0.5292665958404541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/916447/epoch=77-step=92820.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/pugswcye,vaec_combined_v2,asymmetric_only_parameter_search,,177,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.1175100803375244,916447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5509377717971802,0.6189505457878113,0.506673276424408,0.5097963213920593,0.6190305352210999,0.5421925783157349,0.9905537962913513,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914981/epoch=5-step=8646.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/g1pia0w5,bongard_hoi_combined_v4_agg,softmax_parameter_search,,105,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5879836082458496,914981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5797895789146423,,,0.6824673414230347,0.6108132004737854,,0.8885465264320374,0.6937096118927002,,,,,,,,,,,,,,0.5955334901809692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914982/epoch=21-step=12804.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/0oe4yrrj,bongard_logo_combined_v4_agg,softmax_parameter_search,,121,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.6449953317642212,914982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.670322597026825,0.6166666746139526,0.6399999856948853,0.5062500238418579,0.5849999785423279,0.5450000166893005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914983/epoch=9-step=240840.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/iiojyrkw,vasr_combined_v4,softmax_parameter_search,,81,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.3256555795669556,914983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39032894372940063,0.5680986642837524,,,,0.3905660808086395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914984/epoch=34-step=41650.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/71cwz4bs,vaec_combined_v4,softmax_parameter_search,,134,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.224779486656189,914984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4498263895511627,0.45817136764526367,0.4492025375366211,0.4428637623786926,0.4569230377674103,0.4517659544944763,0.534558117389679,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914988/epoch=0-step=1441.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/nqe7538g,bongard_hoi_combined_v4_agg,hierarchical_parameter_search,,99,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,,914988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3562034070491791,,,0.24673351645469666,0.3590259253978729,,0.500195324420929,0.5070546865463257,,,,,,,,,,,,,,0.2959057092666626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914989/epoch=0-step=582.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/xq0sh52j,bongard_logo_combined_v4_agg,hierarchical_parameter_search,,99,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,,914989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5032258033752441,0.44583332538604736,0.5,0.4749999940395355,0.4699999988079071,0.5024999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914990/epoch=0-step=24084.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/qrlx571w,vasr_combined_v4,hierarchical_parameter_search,,85,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,,914990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24881428480148315,0.2500905990600586,,,,0.08795691281557083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914991/epoch=0-step=1190.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/dki1ajlb,vaec_combined_v4,hierarchical_parameter_search,,99,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,,914991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18128040432929993,0.19174368679523468,0.18831965327262878,0.20613525807857513,0.250630259513855,0.1794908046722412,0.25028008222579956,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914992/epoch=50-step=73491.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/c1wohsqb,bongard_hoi_combined_v4,diff_aggregation_parameter_search,,150,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.49113214015960693,914992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7321350574493408,,,0.8313582539558411,0.7508936524391174,,0.9924916625022888,0.8215755224227905,,,,,,,,,,,,,,0.7599255442619324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914993/epoch=97-step=57036.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/ddm3mp5k,bongard_logo_combined_v4,diff_aggregation_parameter_search,,197,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5306329727172852,914993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9515053629875183,0.8416666388511658,0.7866666913032532,0.7250000238418579,0.7149999737739563,0.675000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914994/epoch=38-step=939276.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/u00v0rjq,vasr_combined_v4,diff_aggregation_parameter_search,,80,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.1865495443344116,914994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5545772910118103,0.9815353155136108,,,,0.5470046401023865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914995/epoch=259-step=309400.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/5dqei4l0,vaec_combined_v4,diff_aggregation_parameter_search,,359,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.0991930961608887,914995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6069436073303223,0.636314868927002,0.5937135219573975,0.5552072525024414,0.6363743543624878,0.5996602177619934,0.9957683682441711,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914996/epoch=3-step=5764.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/zhr7ge6z,bongard_hoi_combined_v4_agg,no_context_parameter_search,,103,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.4895981252193451,914996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7433143258094788,,,0.8313582539558411,0.760723888874054,,0.9914934039115906,0.8198118805885315,,,,,,,,,,,,,,0.7990074157714844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914997/epoch=46-step=27354.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/j5ndbvae,bongard_logo_combined_v4_agg,no_context_parameter_search,,146,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,0.5248193740844727,914997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688172340393066,0.7958333492279053,0.7844444513320923,0.7437499761581421,0.6850000023841858,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914998/epoch=5-step=144504.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/s52phgd9,vasr_combined_v4,no_context_parameter_search,,100,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.14743173122406,914998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596076488494873,0.9565272331237793,,,,0.5950390100479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,/mnt/evafs/groups/mandziuk-lab/akaminski/model_checkpoints/914999/epoch=65-step=78540.ckpt,https://wandb.ai/avr_universal/AVR_universal/runs/nkbn2s50,vaec_combined_v4,no_context_parameter_search,,165,,,0.0001,256,16,,model.models.combined_model_v2.CombinedModel,,1.204392671585083,914999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4631550908088684,0.529041588306427,0.4360964596271515,0.4122530221939087,0.5285061001777649,0.46663305163383484,0.9295608997344971,,,,,,,,,,,,,,,,,,,,,,,,
